,TF,target,weight,pvals_wy
147,Foxo1,Srgn,0.5216389117741072,0.0
148,Foxo1,Psmb8,0.5216389117741072,0.0
149,Myc,Mipol1,0.5216783216783217,0.0
150,Mbd2,Plcl2,0.546906282873528,0.0
151,Gata1,Rangap1,0.5277654533145862,0.0
152,Mbd2,Ddx46,0.5472845826852413,0.0
153,Gata2,Igfbp4,0.5887755102040817,0.0
154,Ikzf2,Sipa1l1,0.5895053279890508,0.0
155,Gata2,Cbfa2t3,0.5926327399969573,0.0
156,Ikzf2,Fam65a,0.594301389765059,0.0
157,Gata2,Myb,0.5944956814522032,0.0
158,Gata2,Malat1,0.5952713952713953,0.0
159,Gata2,H2afy,0.5967081079815504,0.0
160,Gata2,Vim,0.5968316460442444,0.0
161,Ikzf2,Cux1,0.598136482684088,0.0
162,Ikzf2,Zyx,0.5981515998757378,0.0
163,Tal1,Fut8,0.5988654408563914,0.0
164,Myb,Ramp1,0.6001804330392944,0.0
165,Myb,Ptprs,0.6019024961977982,0.0
166,Fli1,Ncs1,0.603855489171023,0.0
167,Gata2,Ccnd2,0.6056164002509978,0.0
168,Myb,Sipa1l1,0.5866131324146592,0.0
169,Gata2,Dtnbp1,0.6056164002509978,0.0
170,Fli1,Ctnnb1,0.5846253229974161,0.0
171,Elk3,Aff3,0.5816504970655167,0.0
172,Myc,H2afy,0.5744178738849663,0.0
173,Myc,Prdx6,0.5747351332877648,0.0
174,Myb,Foxp1,0.5755768037456986,0.0
175,Myc,Ermap,0.5757458055127547,0.0
176,Gata2,Akap13,0.5768794184494205,0.0
177,Myc,Hp1bp3,0.5771308523409364,0.0
178,Myc,Gng12,0.5772727272727273,0.0
179,Myc,Arpc1b,0.5781216076561673,0.0
180,Myc,Rps19,0.5781771543606727,0.0
181,Myc,Myb,0.5784676288588739,0.0
182,Myc,Ifitm2,0.5784676288588739,0.0
183,Myb,Nr3c1,0.5790647654771812,0.0
184,Myc,G6pc3,0.5798522765905385,0.0
185,Ikzf2,F2r,0.5812772133526851,0.0
186,Cux1,Dok2,0.5814121037463977,0.0
187,Bcl3,Pcnx,0.5836943139847705,0.0
188,Ikzf2,Dach1,0.6059137631824857,0.0
189,Ikzf2,Tcf3,0.6067254901960784,0.0
190,Gata2,Cited2,0.6076234515526896,0.0
191,Gata2,Flna,0.6376267143709005,0.0
192,Gata2,Cux1,0.6383573567813989,0.0
193,Gata2,Galnt6,0.6392493804617191,0.0
194,Gata2,Celf2,0.6395467428178813,0.0
195,Gata2,Slc22a3,0.6401764984819653,0.0
196,Fli1,Zbtb7a,0.6419317638747482,0.0
197,Gata2,Ptpre,0.6436334833957117,0.0
198,Gata2,Lpin2,0.643677585896384,0.0
199,Gata2,Ramp1,0.6441560223897422,0.0
200,Mbd2,Btaf1,0.5472633032987365,0.0
201,Gata2,Dusp23,0.6454876838250627,0.0
202,Gata2,Iqgap1,0.6462426373711541,0.0
203,Gata2,Nrgn,0.6496692011454528,0.0
204,Gata2,Arhgef2,0.6546931016288027,0.0
205,Gata2,Laptm5,0.6548509116699666,0.0
206,Fli1,Dock10,0.6375347679695507,0.0
207,Gata2,Nfe2,0.637196226844901,0.0
208,Fli1,Cited2,0.6360844017094017,0.0
209,Gata2,Runx2,0.6356328377504848,0.0
210,Fli1,Ctsc,0.615177385695314,0.0
211,Fli1,Bmp1,0.6195548949172138,0.0
212,Fli1,Lrrfip1,0.6218515037593986,0.0
213,Fli1,Spns2,0.6227450980392157,0.0
214,Gata2,Foxp1,0.6232915717539863,0.0
215,Fli1,H2-T10,0.6241085106167128,0.0
216,Fli1,Runx2,0.6257575757575757,0.0
217,Elk3,Galnt6,0.5737397875157426,0.0
218,Gata2,Dock2,0.6280125458815753,0.0
219,Fli1,Cnn2,0.6293647635741861,0.0
220,Gata2,Cnn2,0.631891104790776,0.0
221,Fli1,Ifitm1,0.6322688744332742,0.0
222,Gata2,Eif4e3,0.632925182053089,0.0
223,Gata2,Zyx,0.6334131886098369,0.0
224,Fli1,Irf1,0.634619204358436,0.0
225,Fli1,Spns3,0.6354337152209493,0.0
226,Fli1,Rftn1,0.6292075163398693,0.0
227,Myc,Ptprs,0.5736879062546303,0.0
228,Fli1,Rnf144a,0.6445170512558709,0.0
229,Elk3,Igf1r,0.5717356220657277,0.0
230,Mbd2,Mcm7,0.548242308174111,0.0
231,Mbd2,Ruvbl2,0.548242308174111,0.0
232,Mbd2,Aurkb,0.5484434834989889,0.0
233,Mbd2,Gart,0.5485507246376812,0.0
234,Mbd2,Nup210,0.5486189486189487,0.0
235,Mbd2,Fam53b,0.5489282002425082,0.0
236,Mbd2,Slc29a1,0.5495083844757542,0.0
237,Rara,Nfia,0.5496520095870207,0.0
238,Mbd2,Tm9sf3,0.5496695894444958,0.0
239,Ikzf2,Lpin2,0.5497158007171741,0.0
240,Nfia,Trim24,0.5497506694985687,0.0
241,Mbd2,Spire1,0.5497538280861828,0.0
242,Mbd2,Cdc6,0.5498050775951382,0.0
243,Rara,Ccnd2,0.5498257839721254,0.0
244,Mbd2,Ckap2l,0.550366918443939,0.0
245,Mbd2,Nudt9,0.548242308174111,0.0
246,Mbd2,Hdlbp,0.5509331960355258,0.0
247,Mbd2,Fxn,0.548242308174111,0.0
248,Mbd2,Atp5f1,0.548242308174111,0.0
249,Gata2,Gas5,0.5735593841162696,0.0
250,Mbd2,Mad2l1,0.5474454402754569,0.0
251,Mbd2,Klhdc2,0.5474813641148886,0.0
252,Mbd2,Pnp,0.5475947051226862,0.0
253,Mbd2,2310022B05Rik,0.5476227601710002,0.0
254,Mbd2,Myh10,0.5476603358106248,0.0
255,Mbd2,Rad21,0.5476603358106248,0.0
256,Mbd2,Ikzf1,0.5476603358106248,0.0
257,Mbd2,Smarca5,0.5476603358106248,0.0
258,Mbd2,Pak1ip1,0.5476617393467798,0.0
259,Mbd2,Ssb,0.5477143283773118,0.0
260,Mbd2,Necap2,0.547997479645774,0.0
261,Mbd2,Tal1,0.547997479645774,0.0
262,Mbd2,Hprt,0.547997479645774,0.0
263,Mbd2,Cpox,0.548242308174111,0.0
264,Mbd2,Dut,0.548242308174111,0.0
265,Cux1,Myb,0.5515046296296297,0.0
266,Mbd2,Dlat,0.549189909146284,0.0
267,Mbd2,Sri,0.5522850761334106,0.0
268,Cux1,Kit,0.562631744229065,0.0
269,Cux1,Itgb1,0.5628865445266914,0.0
270,Cux1,Ptprs,0.5630445030291391,0.0
271,Gata2,Gtf2i,0.5634630899556272,0.0
272,Mbd2,C1galt1,0.5635322390959758,0.0
273,Cux1,Aff3,0.5654346035329652,0.0
274,Cux1,Ptpre,0.5665543888847333,0.0
275,Cux1,Cbfa2t3,0.5671298147407704,0.0
276,Cux1,Ramp1,0.5678155906577805,0.0
277,Mbd2,Mrpl45,0.5522850761334106,0.0
278,Myb,Gata2,0.5682657097538528,0.0
279,Myb,Syk,0.5689097311203154,0.0
280,Myc,Srgn,0.5702352012628256,0.0
281,Rara,Kctd1,0.5705911855056109,0.0
282,Myb,Runx1,0.5716705252770609,0.0
283,Cux1,S100a10,0.5618816900671378,0.0
284,Fli1,Dapp1,0.5618403990497014,0.0
285,Rara,Celf2,0.5678944904011238,0.0
286,Myc,Ezh2,0.5609988903501562,0.0
287,Myb,Ccnd2,0.553912031407428,0.0
288,Myb,Taok3,0.5553484323259583,0.0
289,Ikzf2,Ddx58,0.5562635801437406,0.0
290,Myc,Sipa1l1,0.5566094972471747,0.0
291,Elk3,Tiam1,0.5566848987924427,0.0
292,Mbd2,Ybx1,0.5522850761334106,0.0
293,Cux1,Itpr1,0.5576000018897251,0.0
294,Myc,Uqcrc1,0.5573484860376411,0.0
295,Cux1,Galnt6,0.5587076271186441,0.0
296,Elk3,Lmo4,0.5587624584717608,0.0
297,Myc,Mrpl17,0.558768267223382,0.0
298,Elk3,Slc16a10,0.5587951410983292,0.0
299,Rara,Hprt,0.5589768615501809,0.0
300,Gata2,Spns2,0.5606571614677571,0.0
301,Myc,Pcbp1,0.5580310150087788,0.0
302,Cux1,Clic1,0.5615339664303334,0.0
303,Egr1,Pnrc1,0.4965626106455801,0.005
304,Pbx1,Psmb7,0.496621053360642,0.005
305,Etv6,Grb10,0.49673726757060094,0.005
306,Irf1,Usp6nl,0.4968193941189941,0.005
307,Foxo1,Ung,0.49753506924214586,0.005
308,Tcf3,Snrpb,0.4971140017879585,0.005
309,Foxo1,Tmem165,0.4971503316827058,0.005
310,Pbx1,Ptpre,0.49650490826961413,0.005
311,Pbx1,Prc1,0.497873463614813,0.005
312,Foxo1,Ptp4a3,0.49686979865771813,0.005
313,Gata2,Fut8,0.49648497367894984,0.005
314,Etv6,Ccnd2,0.49549449800701806,0.005
315,Foxo1,Dnmt3b,0.49619164619164613,0.005
316,Etv6,Myb,0.49606867111820263,0.005
317,Sox4,Med13l,0.49599893959626107,0.005
318,Foxo1,Skil,0.49593366093366087,0.005
319,Mbd2,Tfam,0.4956186986417148,0.005
320,Etv6,Syk,0.4956141175880468,0.005
321,Etv6,Srgn,0.49549449800701806,0.005
322,Etv6,H2afy,0.49549449800701806,0.005
323,Irf1,Ccnd2,0.4953927862252808,0.005
324,Irf1,Clic1,0.4953927862252808,0.005
325,Pbx1,Grb10,0.49802270809898763,0.005
326,Irf1,Laptm5,0.4964819700967458,0.005
327,Gata1,Nudt19,0.4981648851829052,0.005
328,Ets1,H2-T10,0.4970588235294118,0.005
329,Irf1,Vim,0.4983421657694034,0.005
330,Etv6,Gata2,0.4981657358659647,0.005
331,Pbx1,Ncapd2,0.5045155666471973,0.005
332,Ybx1,Me2,0.5044939262833846,0.005
333,Nfia,Tfrc,0.504285153106197,0.005
334,Ybx1,Tlk1,0.504184586893811,0.005
335,Elk3,Lpin2,0.5041808149405773,0.005
336,Pbx1,Cul7,0.5036147031870482,0.005
337,Ybx1,Naa50,0.5033710204343091,0.005
338,Ybx1,Nat10,0.5031593820452349,0.005
339,Gata1,Eif4b,0.5026759317456991,0.005
340,Mbd2,Dnmt1,0.5026465668493922,0.005
341,Irf1,H2-T10,0.5024448249619482,0.005
342,Foxo1,Lrp8,0.503938185443669,0.005
343,Ybx1,Anp32b,0.5018255599144821,0.005
344,Etv6,Nrgn,0.5022332390150364,0.005
345,Foxo1,Ankrd44,0.49904337452450087,0.005
346,Cebpa,Clasp1,0.49914120768789444,0.005
347,Foxo1,Bri3bp,0.4999162673861469,0.005
348,Tcf3,Tk1,0.5003235129189492,0.005
349,Ybx1,Topbp1,0.5001728844404003,0.005
350,Ybx1,Eif4g2,0.500621465604464,0.005
351,Sox4,Pnrc1,0.5010960960960961,0.005
352,Ybx1,Smarca5,0.5014914279759248,0.005
353,Etv6,Crip1,0.5017361111111112,0.005
354,Ybx1,Rdx,0.5004924576227257,0.005
355,Nfia,Ktn1,0.4928846538615446,0.008
356,Etv6,Ptpre,0.4924001924001924,0.008
357,Ybx1,Cdca7,0.4928263182590192,0.008
358,Etv6,Lpin2,0.4924097767752975,0.008
359,Irf1,Galnt6,0.4922015693336763,0.008
360,Gata1,Klf3,0.4902657362763746,0.008
361,Ybx1,Sec61a1,0.491480845823289,0.008
362,Irf1,Muc13,0.49107351680049893,0.008
363,Ybx1,Nfia,0.4909290326912961,0.008
364,Ybx1,Lamp1,0.49064287348432856,0.008
365,Etv6,Sox4,0.49339780546773293,0.008
366,Etv6,Muc13,0.49181068342498035,0.008
367,Foxo1,Pgd,0.4938187931038671,0.008
368,Taf1,Dmxl1,0.494603572041556,0.008
369,Pbx1,Wdfy4,0.4938855718667835,0.008
370,Sox4,Laptm5,0.49532358295147827,0.008
371,Elk3,Pip4k2a,0.49495673391021455,0.008
372,Elk3,Rnaseh2b,0.4938601021403569,0.008
373,Irf1,L3mbtl3,0.49427132744654456,0.008
374,Sox4,Satb1,0.49423203691496376,0.008
375,Foxo1,Smyd2,0.49476139557100907,0.008
376,Ybx1,Larp1,0.4940628299490444,0.008
377,Cebpa,Ptprs,0.4940345176955595,0.008
378,Ybx1,Hdgf,0.4940115531381106,0.008
379,Foxo1,Gm2a,0.49398106789921375,0.008
380,Irf1,Ppp6r1,0.49413094891634135,0.008
381,Nfia,Larp1b,0.4885422147392051,0.024
382,Ybx1,Zeb1,0.4867275624004248,0.024
383,Cebpa,Myc,0.48748254489727816,0.024
384,Ybx1,Tmem56,0.4877711582267391,0.024
385,Mbd2,Cdc42,0.4879293369867773,0.024
386,Zfhx2,Kctd1,0.48657396048320756,0.024
387,Cebpa,Aff3,0.4885467044478059,0.024
388,Ybx1,Ppid,0.4895949276514549,0.024
389,Fli1,Arglu1,0.48940739662201516,0.024
390,Sox4,Mef2c,0.48957155548376674,0.024
391,Taf1,Erc1,0.489758378163184,0.024
392,Ybx1,Dap3,0.48980632340599467,0.024
393,Ybx1,Atg4b,0.4898966740034238,0.024
394,Ybx1,Ddx46,0.49013036341918237,0.024
395,Sox4,Vim,0.4886025122765132,0.024
396,Ybx1,Agpat5,0.4823656106972987,0.027
397,Ybx1,Glrx5,0.4823656106972987,0.027
398,Sox4,Dach1,0.4817809723470101,0.027
399,Ybx1,Atic,0.48175480049252883,0.027
400,Taf1,Sf3b1,0.48167977855477856,0.027
401,Ybx1,Eif2s2,0.4811561801341424,0.027
402,Ybx1,Med7,0.4806623958793298,0.027
403,Taf1,Ankrd11,0.4809326771500751,0.027
404,Taf1,Rdx,0.48262599469496015,0.027
405,Egr1,Arf4,0.48055313997305915,0.027
406,Mbd2,Mrpl17,0.4805006992052935,0.027
407,Foxo1,Cables1,0.4802202518428062,0.027
408,Gata1,Cenpf,0.4798165137614679,0.027
409,Taf1,Naa50,0.4809839801960763,0.027
410,Taf1,Usp1,0.4828040128588848,0.027
411,Ybx1,Ezh2,0.4823656106972987,0.027
412,Ybx1,Nudt9,0.4830591046971229,0.027
413,Gata1,Kif22,0.4856110023918243,0.027
414,Cebpa,Larp1b,0.48511116554993516,0.027
415,Mbd2,Zeb1,0.4842480031855339,0.027
416,Ybx1,Bax,0.4841722024936427,0.027
417,Ybx1,Cdyl,0.48404443959461485,0.027
418,Ybx1,Cox5b,0.4830591046971229,0.027
419,Sox4,Clic1,0.48382001965463994,0.027
420,Ybx1,Cdk1,0.48374837346038124,0.027
421,Ybx1,Asns,0.48374837346038124,0.027
422,Ybx1,Psmb2,0.48374837346038124,0.027
423,Irf1,Ubqln1,0.4836314398016003,0.027
424,Sox4,Gata2,0.48341556905761934,0.027
425,Ybx1,Picalm,0.483335974849611,0.027
426,Sox4,Sipa1l1,0.4837624530987191,0.027
427,Taf1,Tax1bp1,0.47882091882858946,0.03
428,Myc,Impa2,0.47882167638670126,0.03
429,Pbx1,Zmynd8,0.4794737866111918,0.03
430,Nfe2,Gas5,0.47937304627305943,0.03
431,Taf1,Topbp1,0.47887934773180674,0.03
432,Pbx1,Foxp1,0.4784325303495831,0.037
433,Gata1,Gpbp1,0.4778601374155923,0.037
434,Ybx1,Xpnpep1,0.4778474478277628,0.037
435,Taf1,Oxr1,0.4773732877966119,0.037
436,Gata1,Zfp800,0.47637155107040774,0.048
437,Sox4,Malat1,0.47726726726726726,0.048
438,Sox4,Foxp1,0.4770923520923521,0.048
439,Ybx1,Dhrs11,0.4770797845084272,0.048
440,Taf1,Dab2ip,0.47649910273918494,0.048
441,Ybx1,Ifrd2,0.4764324132822313,0.048
442,Gata1,Arhgap19,0.47634682080924856,0.048
