,TF,target,weight,pvals_wy
528,Nr3c1,Sil1,0.5698182654704393,0.001
529,Nr3c1,Tle3,0.5655032082224367,0.001
530,Lhx1,Kcnh2,0.569570016820858,0.001
531,Foxa3,Cnot6l,0.5695353247984827,0.001
532,Nr3c1,Dusp5,0.5693802469135802,0.001
533,Xbp1,Far1,0.5663756533321751,0.001
534,Xbp1,Ipo7,0.5654151897414512,0.001
535,Xbp1,Sytl4,0.5651997939509898,0.001
536,Elk1,Exoc2,0.5650669049145445,0.001
537,Pdx1,Id2,0.565045515540565,0.001
538,Nr3c1,Man2b2,0.5643015881267383,0.001
539,Pdx1,Ffar4,0.5724561037682048,0.001
540,Foxa2,Tsc22d1,0.5639639935159899,0.001
541,Pdx1,Zbtb20,0.5698041170738062,0.001
542,Gata6,Dnajc1,0.5726711287871439,0.001
543,Xbp1,Ier3ip1,0.5764797747055812,0.001
544,Maff,Map1b,0.5738546450040534,0.001
545,Yy1,Cntrl,0.5875769540177654,0.001
546,Mnx1,Tshz1,0.5874475981589127,0.001
547,Yy1,H2afz,0.5873078161474684,0.001
548,Yy1,Phf20,0.5864980067947787,0.001
549,Pax4,Rbfox3,0.5862157597121246,0.001
550,Foxa3,Foxp4,0.5734837092731829,0.001
551,Zbtb7b,Dnaja1,0.5844541847748947,0.001
552,Zbtb7b,Taok1,0.584355828220859,0.001
553,Ybx1,Mbtps1,0.5841704208774707,0.001
554,Foxa3,Trim13,0.5836457200234291,0.001
555,Etv1,Nsa2,0.5833699128362702,0.001
556,Xbp1,Ube2e1,0.5846742104120836,0.001
557,Etv1,Wsb1,0.5821514721747457,0.001
558,Nr3c1,Rrbp1,0.5817716949917281,0.001
559,Xbp1,Rc3h2,0.5817067030005035,0.001
560,Sox4,Gspt1,0.580442048025784,0.001
561,Xbp1,Mthfd2,0.5799183673469388,0.001
562,Xbp1,Sec24d,0.5797602631503347,0.001
563,Sox4,Rps7,0.5791079028201587,0.001
564,Foxa3,Ldb1,0.57900734682352,0.001
565,Fev,Tax1bp1,0.5787819148936171,0.001
566,Sox4,Cdk4,0.5777750265924521,0.001
567,Fev,Pafah1b1,0.5759018567639258,0.001
568,Xbp1,Slc39a7,0.5829195989588354,0.001
569,Tcf7l1,Pip5k1b,0.5619095987811071,0.002
570,Ing4,Rhobtb3,0.5595840175150519,0.005
571,Sox4,Casz1,0.5481672932330827,0.006
572,Fev,Ppp1r14c,0.5492473821989529,0.006
573,Nr3c1,Cpeb4,0.549610472541507,0.006
574,Elk1,Smad1,0.5505736981465137,0.006
575,Maff,Bex2,0.5508941877794337,0.006
576,Pax4,D930028M14Rik,0.5511947117328374,0.006
577,Foxa3,Dopey2,0.551930458342741,0.006
578,Ilf2,Txnrd3,0.5521428571428572,0.006
579,Foxa3,Setd5,0.5523919475063301,0.006
580,Atf3,Cacna2d1,0.5480283114256825,0.006
581,Foxa3,Rgs17,0.5536924036091939,0.006
582,Elk1,Ncaph2,0.5525060679182263,0.006
583,Maff,Rfx3,0.5552367288378766,0.006
584,Xbp1,Arhgef7,0.5549160671462829,0.006
585,Nr3c1,Slc7a14,0.5583592441999522,0.006
586,Ybx1,Exosc4,0.558061656653206,0.006
587,Atf3,C77080,0.5578696343402225,0.006
588,Pax4,Lhx1,0.5577894620147918,0.006
589,Pax4,Whrn,0.5581172675326458,0.006
590,Srebf2,Prkacb,0.5566510695187166,0.006
591,Mxd4,Rbm17,0.5564357275841142,0.006
592,Maff,Eef1a1,0.5556335556335557,0.006
593,Mnx1,Mgst3,0.5555314092437653,0.006
594,Foxa3,Arhgef10l,0.5570029563932003,0.006
595,Nr3c1,Lrrn1,0.5474579005592772,0.01
596,Elk1,Sfr1,0.5472651316428641,0.012
597,Elk1,Eif1b,0.5419720713838361,0.013
598,Nr3c1,Mrps18a,0.539832162373146,0.013
599,Yy1,Nr4a2,0.5401164615223683,0.013
600,Ilf2,Cxxc5,0.5412444615680987,0.013
601,Elk1,Rab14,0.5419720713838361,0.013
602,Fev,Nipbl,0.5417811118912891,0.013
603,Yy1,Arl2bp,0.5432475951158351,0.013
604,Elk1,Glg1,0.545062550097332,0.013
605,Hnf1b,Pde10a,0.5459533291542216,0.013
606,Mxd4,Wapl,0.546019376848315,0.013
607,Xbp1,Calm2,0.5420607951862364,0.013
608,Mnx1,Meg3,0.5393152277729331,0.027
609,Etv1,Cisd2,0.5387292735149132,0.029
610,Foxa3,Sept7,0.5383530540686587,0.029
611,Elk1,Ncald,0.5358871824591905,0.034
612,Sox4,Tmem176b,0.5364714576468308,0.034
613,Foxa3,Btg2,0.5370569787194912,0.034
614,Foxa3,Vasp,0.5372473464727681,0.034
615,Maff,Zfp518a,0.5374469655045195,0.034
616,Mxi1,Sept7,0.5370608787211639,0.034
617,Foxa3,Casz1,0.5356786956023848,0.039
618,Ing4,Tjp1,0.5354173042030413,0.039
619,Mxd4,Atxn7l3b,0.5353350537270497,0.039
620,Mxi1,Tle1,0.5353301062256286,0.039
621,Mxi1,Mpped2,0.5321802207964857,0.048
622,Srebf2,Rbm6,0.5330235707468957,0.048
623,Vdr,Foxp1,0.5329128683485266,0.048
624,Elf3,Dlg1,0.5325451321277395,0.048
625,Maff,Hnrnpf,0.5317365500231231,0.048
