,TF,target
2036,Pdx1,Eef2
2037,Pdx1,Eif1
2038,Pdx1,Eif4b
2039,Pdx1,Fdft1
2040,Pdx1,Foxp1
2041,Pdx1,Gng12
2042,Pdx1,H3f3b
2043,Pdx1,Hhex
2044,Pdx1,Hnrnpk
2045,Pdx1,Ing2
2046,Pdx1,Kcnh8
2047,Pdx1,Lrrc42
2048,Pdx1,Mad2l2
2049,Pdx1,Mafb
2050,Pdx1,Map1b
2051,Pdx1,Mboat2
2052,Pdx1,Mnx1
2053,Pdx1,Mob4
2054,Pdx1,Mospd1
2055,Pdx1,Nab2
2056,Pdx1,Nck1
2057,Pdx1,Nkx6-1
2058,Pdx1,Npepl1
2059,Pdx1,Pak3
2060,Pdx1,Pax6
2061,Pdx1,Ppp3ca
2062,Pdx1,Prdm16
2063,Pdx1,Rab22a
2064,Pdx1,Rab6a
2065,Pdx1,Rala
2066,Pdx1,Rchy1
2067,Pdx1,Rfx6
2068,Pdx1,Rps9
2069,Pdx1,Ruvbl2
2070,Pdx1,Serpini1
2071,Pdx1,Soat1
2072,Pdx1,Sox4
2073,Pdx1,Ssbp3
2074,Pdx1,Stat3
2075,Pdx1,Syt13
2076,Pdx1,Tob1
2077,Pdx1,Tsc22d1
2078,Pdx1,Uba3
2079,Pdx1,Ube2e3
2080,Pdx1,Wdr12
2081,Pdx1,Zfr
2082,Peg3,Isl1
2083,Peg3,Malat1
2084,Peg3,Peg10
2085,Phf20,Lsg1
2086,Phf20,Phf14
2087,Phf20,Tspan31
2088,Pou2f1,Ano10
2089,Pou3f4,Mnx1
2090,Pura,Dap3
2091,Pura,Slc30a4
2092,Pura,Ugp2
2093,Rad21,Clock
2094,Rad21,Npat
2095,Rad21,Zfp518a
2096,Rad21,Zfp91
2097,Rara,Cers6
2098,Rara,Nek1
2099,Rara,Psen2
2100,Rarg,Aaas
2101,Rarg,Cbfa2t3
2102,Rarg,Ccm2
2103,Rarg,Foxk1
2104,Rarg,Hif3a
2105,Rarg,Ipo13
2106,Rarg,Kdm3a
2107,Rarg,Morc2a
2108,Rarg,Pcyt1a
2109,Rarg,Plxdc2
2110,Rarg,Pmepa1
2111,Rarg,Ptprs
2112,Rarg,Tspo
2113,Rarg,Wdr48
2114,Rarg,Zc3h4
2115,Rfx3,4833420G17Rik
2116,Rfx3,Ankrd44
2117,Rfx3,Arih2
2118,Rfx3,Atf7ip
2119,Rfx3,Ccdc9
2120,Rfx3,Exd2
2121,Rfx3,Glis3
2122,Rfx3,Klf3
2123,Rfx3,Krr1
2124,Rfx3,Neurod1
2125,Rfx3,Rbbp8
2126,Rfx3,Stag1
2127,Rfx3,Tfcp2
2128,Rfx3,Xpo7
2129,Rfx5,Ablim1
2130,Rfx5,Bicd1
2131,Rfx5,Dennd4c
2132,Rfx5,Dnajc10
2133,Rfx5,Dpysl5
2134,Rfx5,Extl3
2135,Rfx5,Pdik1l
2136,Rfx5,Phc1
2137,Rfx5,Ppm1b
2138,Rfx5,Ptpn13
2139,Rfx5,Smim4
2140,Rfx5,Sptlc2
2141,Rfx5,Tasp1
2142,Rfx5,Tmem117
2143,Rfx5,Wdr47
2144,Rfx5,Zfx
2145,Rfx5,Zkscan8
2146,Rfxank,Aco1
2147,Rfxank,Mtfr1
2148,Rfxank,Tardbp
2149,Rfxank,Ube2k
2150,Rfxank,Zfp706
2151,Rxra,Acvr1c
2152,Rxra,Dcbld2
2153,Rxra,Dennd4a
2154,Rxra,Dusp3
2155,Rxra,Dvl1
2156,Rxra,Ece2
2157,Rxra,Fbxo30
2158,Rxra,Fgfr2
2159,Rxra,Foxj3
2160,Rxra,Kcnk3
2161,Rxra,Kctd8
2162,Rxra,Mapk14
2163,Rxra,Metap1d
2164,Rxra,Mex3c
2165,Rxra,Mypop
2166,Rxra,Nfatc3
2167,Rxra,Nt5dc3
2168,Rxra,Pds5b
2169,Rxra,Phf13
2170,Rxra,Pkp4
2171,Rxra,Plagl1
2172,Rxra,Pou6f1
2173,Rxra,Ppp1r9a
2174,Rxra,Prkce
2175,Rxra,Pum2
2176,Rxra,Rad51ap2
2177,Rxra,Rbms1
2178,Rxra,Sap130
2179,Rxra,Sesn3
2180,Rxra,Slc7a14
2181,Rxra,Tfeb
2182,Rxra,Tgoln1
2183,Rxra,Timmdc1
2184,Rxra,Ube2w
2185,Rxra,Ugt8a
2186,Rxrb,Abcc10
2187,Rxrb,Copa
2188,Rxrb,Epb41l4a
2189,Rxrb,Hbp1
2190,Rxrb,Mrps33
2191,Rxrb,N4bp2
2192,Rxrb,Npas3
2193,Rxrb,Nr4a2
2194,Rxrb,Pds5b
2195,Rxrb,Qrich1
2196,Rxrb,Rnf19a
2197,Rxrb,Rps7
2198,Rxrb,Runx1t1
2199,Rxrb,Sec61a1
2200,Rxrb,Sept2
2201,Rxrb,Socs4
2202,Rxrb,Trps1
2203,Rxrb,Ubtd2
2204,Smad1,Cox20
2205,Smad1,Eif4b
2206,Smad1,Iqcb1
2207,Smad1,Pafah1b1
2208,Smad1,Pik3c2a
2209,Smad1,Pkdcc
2210,Smad1,Zc3h13
2211,Smad4,Elf2
2212,Sox4,Actg1
2213,Sox4,Cdk4
2214,Sox4,Gspt1
2215,Sox4,Map1b
2216,Sox4,Ptma
2217,Sox4,Tubb3
2218,Sox6,1810013L24Rik
2219,Sox6,Epc1
2220,Sox6,Gnl3l
2221,Sox6,Gsto1
2222,Sox6,Hnrnpu
2223,Sox6,Lgr4
2224,Sox6,Lrrcc1
2225,Sox6,Pak6
2226,Sox6,Plcb1
2227,Sox6,Plekha7
2228,Sox6,Ret
2229,Sox6,Senp8
2230,Sox6,Sesn1
2231,Sox6,Skil
2232,Sox6,Tshz3
2233,Sox6,Zfhx4
2234,Sox6,Zmym2
2235,Sox9,Bcl2l11
2236,Sox9,Casz1
2237,Sox9,Fam60a
2238,Sox9,Flrt1
2239,Sox9,Foxp1
2240,Sox9,Foxp4
2241,Sox9,Mad2l2
2242,Sox9,Neurod1
2243,Sox9,Rif1
2244,Sox9,Sox4
2245,Sox9,Zfp292
2246,Sp2,2510039O18Rik
2247,Sp2,Acaa2
2248,Sp2,Acsl3
2249,Sp2,Adcy6
2250,Sp2,Anp32a
2251,Sp2,Asb8
2252,Sp2,Atad2b
2253,Sp2,Bambi
2254,Sp2,Cables2
2255,Sp2,Cacng4
2256,Sp2,Cer1
2257,Sp2,Chic2
2258,Sp2,Ddx59
2259,Sp2,Dicer1
2260,Sp2,Eprs
2261,Sp2,Fam198a
2262,Sp2,Fbxw17
2263,Sp2,Glis3
2264,Sp2,Hipk2
2265,Sp2,Immt
2266,Sp2,Irs4
2267,Sp2,Kcnh8
2268,Sp2,Kmt2e
2269,Sp2,Lonp2
2270,Sp2,Lurap1l
2271,Sp2,Mfsd7b
2272,Sp2,Nr3c1
2273,Sp2,Pno1
2274,Sp2,Pptc7
2275,Sp2,Prickle1
2276,Sp2,Ret
2277,Sp2,Rrbp1
2278,Sp2,Sbno1
2279,Sp2,Sec61a2
2280,Sp2,Senp8
2281,Sp2,Sepsecs
2282,Sp2,Sept7
2283,Sp2,Sox6
2284,Sp2,St8sia2
2285,Sp2,Trip4
2286,Sp2,Twistnb
2287,Sp2,Zc3h3
2288,Sp2,Zfp266
2289,Sp2,Zmat2
2290,Sp4,Creb3l1
2291,Sp4,Crlf2
2292,Srebf1,Birc2
2293,Srebf1,Dennd4c
2294,Srebf1,Epb41l3
2295,Srebf1,Fbxo30
2296,Srebf1,Fndc3a
2297,Srebf1,Gng12
2298,Srebf1,Letm2
2299,Srebf1,Mfsd6
2300,Srebf1,Mrpl48
2301,Srebf1,Pde8a
2302,Srebf1,Pfkm
2303,Srebf1,Pou6f1
2304,Srebf1,Ppm1a
2305,Srebf1,Rere
2306,Srebf1,Rxra
2307,Srebf1,Serpini1
2308,Srebf1,Ssh2
2309,Srebf1,Vamp4
2310,Srebf1,Xpr1
2311,Srebf1,Ywhaz
2312,Srebf2,Aaas
2313,Srebf2,Abcf2
2314,Srebf2,Adcy1
2315,Srebf2,Arhgef3
2316,Srebf2,Bcar1
2317,Srebf2,Bmpr1a
2318,Srebf2,Cblb
2319,Srebf2,Creb3l2
2320,Srebf2,Cul3
2321,Srebf2,Dll1
2322,Srebf2,Dock10
2323,Srebf2,Fbxo4
2324,Srebf2,Fhdc1
2325,Srebf2,Fnip1
2326,Srebf2,Inpp5f
2327,Srebf2,Lyst
2328,Srebf2,Mars
2329,Srebf2,Ncam1
2330,Srebf2,Nr6a1
2331,Srebf2,Pcyt1a
2332,Srebf2,Pdgfrl
2333,Srebf2,Poc1a
2334,Srebf2,Pop1
2335,Srebf2,Prdm11
2336,Srebf2,Qk
2337,Srebf2,Rab8b
2338,Srebf2,Rassf5
2339,Srebf2,Rbm6
2340,Srebf2,Ripply3
2341,Srebf2,Sept3
2342,Srebf2,Slc30a4
2343,Srebf2,Slc39a11
2344,Srebf2,Snx27
2345,Srebf2,Spin1
2346,Srebf2,Ston2
2347,Srebf2,Stox2
2348,Srebf2,Sult2b1
2349,Srebf2,Syt9
2350,Srebf2,Tmem266
2351,Srebf2,Tnr
2352,Stat1,2310022A10Rik
2353,Stat1,Arhgef28
2354,Stat1,Asnsd1
2355,Stat1,Cblb
2356,Stat1,Dpp10
2357,Stat1,Dpp9
2358,Stat1,Gpatch8
2359,Stat1,Paip1
2360,Stat1,Parp6
2361,Stat1,Pogz
2362,Stat1,Ppp2r3a
2363,Stat1,Ptk7
2364,Stat1,Rai2
2365,Stat1,Rilpl2
2366,Stat1,Slf1
2367,Stat1,Supt16
2368,Stat5a,Adk
2369,Stat5a,Jak2
2370,Stat5a,Nck1
2371,Stat5a,Ptpdc1
2372,Stat5a,Tank
2373,Stat6,1110012L19Rik
2374,Stat6,1110037F02Rik
2375,Stat6,2410018L13Rik
2376,Stat6,Add3
2377,Stat6,Aggf1
2378,Stat6,Ahctf1
2379,Stat6,Ap2b1
2380,Stat6,Appl1
2381,Stat6,Arf6
2382,Stat6,Armcx3
2383,Stat6,Bloc1s5
2384,Stat6,Cadm1
2385,Stat6,Cadm2
2386,Stat6,Cct2
2387,Stat6,Cdk1
2388,Stat6,Coro1a
2389,Stat6,Dusp8
2390,Stat6,Eif2ak4
2391,Stat6,Enah
2392,Stat6,Etf1
2393,Stat6,Galnt7
2394,Stat6,Gigyf2
2395,Stat6,Haus7
2396,Stat6,Hbegf
2397,Stat6,Igf2r
2398,Stat6,Il17ra
2399,Stat6,Ino80c
2400,Stat6,Irf2
2401,Stat6,Kcnc1
2402,Stat6,Kdm2b
2403,Stat6,Klhl26
2404,Stat6,Lactb
2405,Stat6,Larp4b
2406,Stat6,Lhfpl4
2407,Stat6,Mfsd5
2408,Stat6,Mnt
2409,Stat6,Morn1
2410,Stat6,Msantd2
2411,Stat6,Mtrf1
2412,Stat6,Nrd1
2413,Stat6,Nxt2
2414,Stat6,Nynrin
2415,Stat6,Pabpc4
2416,Stat6,Pip5k1a
2417,Stat6,Pofut1
2418,Stat6,Ppp2ca
2419,Stat6,Prkx
2420,Stat6,Ptpn9
2421,Stat6,Rcc1
2422,Stat6,Sestd1
2423,Stat6,Slc35f6
2424,Stat6,Srf
2425,Stat6,Srrm1
2426,Stat6,Thtpa
2427,Stat6,Trmt10a
2428,Stat6,Tspyl1
2429,Stat6,Tubb4a
2430,Stat6,Txlng
2431,Stat6,Ubtd2
2432,Stat6,Usp7
2433,Stat6,Vps45
2434,Stat6,Wdr31
2435,Stat6,Xk
2436,Stat6,Ywhae
2437,Stat6,Zbtb7b
2438,Stat6,Zdhhc4
2439,Stat6,Zranb2
2440,Taf6,Arhgap26
2441,Taf6,Cdca2
2442,Taf6,Ect2
2443,Taf6,Eefsec
2444,Taf6,Ext1
2445,Taf6,Frs2
2446,Taf6,Galnt18
2447,Taf6,Gm2a
2448,Taf6,Myo1d
2449,Taf6,Nek7
2450,Taf6,Pcsk2
2451,Taf6,Preb
2452,Taf6,Prtn3
2453,Taf6,Soga1
2454,Taf6,Zfp385a
2455,Tbp,Abca5
2456,Tbp,Rab10os
2457,Tcf12,Bdnf
2458,Tcf12,Gphn
2459,Tcf12,Lypd6
2460,Tcf12,Lyst
2461,Tcf12,Pkp4
2462,Tcf12,Scaf11
2463,Tcf15,Mok
2464,Tcf15,Spag9
2465,Tcf3,Abi2
2466,Tcf3,Arhgap39
2467,Tcf3,Armcx2
2468,Tcf3,Asb8
2469,Tcf3,Basp1
2470,Tcf3,Bnip2
2471,Tcf3,Brpf3
2472,Tcf3,Cab39
2473,Tcf3,Ddx23
2474,Tcf3,Desi2
2475,Tcf3,E2f1
2476,Tcf3,Echdc1
2477,Tcf3,Elavl4
2478,Tcf3,Ezh2
2479,Tcf3,Fah
2480,Tcf3,Foxj2
2481,Tcf3,Fry
2482,Tcf3,Gtpbp6
2483,Tcf3,H2afy
2484,Tcf3,Hnrnpf
2485,Tcf3,Igf1r
2486,Tcf3,Ints6
2487,Tcf3,Kcnc1
2488,Tcf3,Kctd18
2489,Tcf3,Klf3
2490,Tcf3,Lmbrd2
2491,Tcf3,Lpgat1
2492,Tcf3,Mex3a
2493,Tcf3,Mtmr3
2494,Tcf3,Otub1
2495,Tcf3,Pak2
2496,Tcf3,Pak7
2497,Tcf3,Pbrm1
2498,Tcf3,Pde1c
2499,Tcf3,Ppp2r5a
2500,Tcf3,Prkag2
2501,Tcf3,Rfx3
2502,Tcf3,Rnf138
2503,Tcf3,Rnf14
2504,Tcf3,Rnf20
2505,Tcf3,Slc25a17
2506,Tcf3,Socs4
2507,Tcf3,Ssb
2508,Tcf3,Strn3
2509,Tcf3,Thrap3
2510,Tcf3,Tra2a
2511,Tcf3,Ttc3
2512,Tcf3,Ube2l3
2513,Tcf3,Ubxn7
2514,Tcf3,Vps4b
2515,Tcf3,Ypel2
2516,Tcf3,Zcchc6
2517,Tcf3,Zfp326
2518,Tcf3,Zmym5
2519,Tcf4,Apc
2520,Tcf7l2,Cfap20
2521,Tcf7l2,Fcho2
2522,Tcf7l2,Shoc2
2523,Tcf7l2,Zfp62
2524,Tcf7l2,Zmym2
2525,Tead3,1300002E11Rik
2526,Tead3,Lamc2
2527,Tead3,Lmo7
2528,Tfap4,Fbxo8
2529,Tfap4,Hnrnpf
2530,Tfap4,Mis12
2531,Tfap4,Phyhipl
2532,Tfap4,Rbmx
2533,Tfap4,Rdx
2534,Tfeb,1600020E01Rik
2535,Tfeb,Ell2
2536,Tfeb,Fbxo11
2537,Tfeb,Fbxo33
2538,Tfeb,Gak
2539,Tfeb,L3mbtl3
2540,Tfeb,Pawr
2541,Tfeb,Ralgapa2
2542,Tfeb,Rc3h2
2543,Tfeb,Rcan2
2544,Tfeb,Tbc1d23
2545,Tfeb,Zswim5
2546,Thap1,C030034I22Rik
2547,Thap1,Cobll1
2548,Thap1,Gm16740
2549,Thap1,Socs5
2550,Thap1,Spin1
2551,Thra,Acsl3
2552,Thrb,Dcn
2553,Trp53,Rae1
2554,Usf1,Plekhg1
2555,Vezf1,Akt3
2556,Vezf1,Arhgap29
2557,Vezf1,Asxl2
2558,Vezf1,D1Ertd622e
2559,Vezf1,Epha3
2560,Vezf1,Gpr173
2561,Vezf1,Hectd1
2562,Vezf1,Hnrnpk
2563,Vezf1,Irs1
2564,Vezf1,Kif1b
2565,Vezf1,Klhl24
2566,Vezf1,Lrrn1
2567,Vezf1,Pdcd10
2568,Vezf1,Pnisr
2569,Vezf1,Rpf2
2570,Vezf1,Skp1a
2571,Vezf1,Tenm4
2572,Xbp1,Alcam
2573,Xbp1,Bex1
2574,Xbp1,Bmpr1a
2575,Xbp1,Canx
2576,Xbp1,Cd320
2577,Xbp1,Commd1
2578,Xbp1,Dnajb9
2579,Xbp1,Dopey1
2580,Xbp1,Ercc6l2
2581,Xbp1,Hdlbp
2582,Xbp1,Morf4l2
2583,Xbp1,Ncoa7
2584,Xbp1,Nek1
2585,Xbp1,Pam
2586,Xbp1,Park2
2587,Xbp1,Pip5k1b
2588,Xbp1,Ptp4a1
2589,Xbp1,Rbbp6
2590,Xbp1,Sema6d
2591,Xbp1,Tmem263
2592,Xbp1,Ttc7
2593,Xbp1,Unc5c
2594,Yy1,2210016F16Rik
2595,Yy1,Acvrl1
2596,Yy1,Atp8b1
2597,Yy1,Bnip3l
2598,Yy1,Camk2n2
2599,Yy1,Casp8ap2
2600,Yy1,Cbfa2t2
2601,Yy1,Cntrl
2602,Yy1,Dhrs11
2603,Yy1,Disp1
2604,Yy1,Exoc5
2605,Yy1,Eya3
2606,Yy1,Gins4
2607,Yy1,Gmcl1
2608,Yy1,H2afz
2609,Yy1,Hpca
2610,Yy1,Mcrs1
2611,Yy1,Mfap1b
2612,Yy1,Mier1
2613,Yy1,Msra
2614,Yy1,Mtmr9
2615,Yy1,Nhlrc2
2616,Yy1,Orai1
2617,Yy1,Pik3r3
2618,Yy1,Ppid
2619,Yy1,Ppp2r3c
2620,Yy1,Pros1
2621,Yy1,Psmd11
2622,Yy1,Pura
2623,Yy1,Rnf187
2624,Yy1,Senp5
2625,Yy1,Sf3b1
2626,Yy1,Spint1
2627,Yy1,Tcf25
2628,Yy1,Tpbg
2629,Yy1,Wbscr22
2630,Yy1,Zfp770
2631,Zbtb14,Apbb2
2632,Zbtb14,C77080
2633,Zbtb14,Cbll1
2634,Zbtb14,Ppp1r14c
2635,Zbtb17,Tab2
2636,Zbtb20,Hook1
2637,Zbtb20,Nmt2
2638,Zbtb21,Akirin1
2639,Zbtb21,Birc6
2640,Zbtb21,Camk2d
2641,Zbtb21,Crebzf
2642,Zbtb21,Enpp1
2643,Zbtb21,Hus1
2644,Zbtb21,Nck1
2645,Zbtb21,Usp37
2646,Zbtb25,Errfi1
2647,Zbtb25,Gnaq
2648,Zbtb25,Homer1
2649,Zbtb25,Ncor1
2650,Zbtb25,Plekhf2
2651,Zeb1,Trio
2652,Zfp148,Atp2b1
2653,Zfp148,Dopey1
2654,Zfp148,Gphn
2655,Zfp148,Jade1
2656,Zfp148,Klhl13
2657,Zfp148,Nr4a2
2658,Zfp148,Pex2
2659,Zfp148,Rap2b
2660,Zfp217,Qk
2661,Zfp217,Sall4
2662,Zfp454,Flrt2
2663,Zfp467,Cdyl
2664,Zfp467,Cep350
2665,Zfp467,Fbxo11
2666,Zfp467,Fkbp14
2667,Zfp467,Gk
2668,Zfp467,Hdlbp
2669,Zfp467,Ing2
2670,Zfp467,Kcnb1
2671,Zfp467,Mapk1ip1l
2672,Zfp467,Ncoa7
2673,Zfp467,Plrg1
2674,Zfp467,S100pbp
2675,Zfp467,Sec14l1
2676,Zfp467,Slc16a10
2677,Zfp467,St3gal1
2678,Zfp467,Tshz3
2679,Zfp467,Vamp4
2680,Zfp518a,2810474O19Rik
2681,Zfp518a,Adrbk1
2682,Zfp518a,Aebp2
2683,Zfp518a,Ammecr1
2684,Zfp518a,Blm
2685,Zfp518a,C530008M17Rik
2686,Zfp518a,Cabin1
2687,Zfp518a,Ccar1
2688,Zfp518a,Ccdc77
2689,Zfp518a,Cdc40
2690,Zfp518a,Cdk7
2691,Zfp518a,Cept1
2692,Zfp518a,Clasp2
2693,Zfp518a,Cstf2t
2694,Zfp518a,Cstf3
2695,Zfp518a,Cwc15
2696,Zfp518a,D16Ertd472e
2697,Zfp518a,Dapk3
2698,Zfp518a,Dnm1l
2699,Zfp518a,Eif2s1
2700,Zfp518a,Eml4
2701,Zfp518a,Epb41l2
2702,Zfp518a,Fam160a2
2703,Zfp518a,Fam174b
2704,Zfp518a,Fam193a
2705,Zfp518a,Fam208b
2706,Zfp518a,G6pc3
2707,Zfp518a,Galnt11
2708,Zfp518a,Grb7
2709,Zfp518a,Gsta4
2710,Zfp518a,Gtf2h5
2711,Zfp518a,Gtpbp4
2712,Zfp518a,Hbegf
2713,Zfp518a,Igfbp1
2714,Zfp518a,Igfbp3
2715,Zfp518a,Klhl3
2716,Zfp518a,Krr1
2717,Zfp518a,Larp1b
2718,Zfp518a,Larp7
2719,Zfp518a,Map3k4
2720,Zfp518a,Mettl14
2721,Zfp518a,Mtif2
2722,Zfp518a,N4bp2
2723,Zfp518a,Naa30
2724,Zfp518a,Nmt2
2725,Zfp518a,Nol4
2726,Zfp518a,Nosip
2727,Zfp518a,Nr5a2
2728,Zfp518a,Optn
2729,Zfp518a,Orc3
2730,Zfp518a,Pcna
2731,Zfp518a,Pde7a
2732,Zfp518a,Pik3r4
2733,Zfp518a,Plek2
2734,Zfp518a,Psmd14
2735,Zfp518a,Rexo4
2736,Zfp518a,Rfc2
2737,Zfp518a,Rnft1
2738,Zfp518a,Sde2
2739,Zfp518a,Slc25a46
2740,Zfp518a,Slc9a8
2741,Zfp518a,Spsb2
2742,Zfp518a,Stx12
2743,Zfp518a,Sugt1
2744,Zfp518a,Surf6
2745,Zfp518a,Tm9sf2
2746,Zfp518a,Tmem218
2747,Zfp518a,Tmem55a
2748,Zfp518a,Trip10
2749,Zfp518a,Trmt10b
2750,Zfp518a,Trmt112
2751,Zfp518a,Trpc4
2752,Zfp518a,Tsc22d2
2753,Zfp518a,Ube2n
2754,Zfp518a,Ubxn2b
2755,Zfp518a,Unc13b
2756,Zfp518a,Yme1l1
2757,Zfp518a,Zfp746
2758,Zfp518a,Zswim7
2759,Zfp691,Elk4
2760,Zfp691,Klhl24
2761,Zfp691,Myo6
2762,Zfp691,Rab23
2763,Zfp691,Supt16
2764,Zfp691,Tnpo3
2765,Zfp711,Aco1
2766,Zfp711,Adgra3
2767,Zfp711,Ap1g1
2768,Zfp711,Arhgap39
2769,Zfp711,Asap1
2770,Zfp711,Atp13a3
2771,Zfp711,Atxn1l
2772,Zfp711,Ctnnd2
2773,Zfp711,E130308A19Rik
2774,Zfp711,Epb41l4a
2775,Zfp711,Fut8
2776,Zfp711,Galnt11
2777,Zfp711,Galnt3
2778,Zfp711,Glis3
2779,Zfp711,Ints6
2780,Zfp711,Kctd9
2781,Zfp711,Man1a2
2782,Zfp711,Map2k4
2783,Zfp711,Mbnl1
2784,Zfp711,Pcna
2785,Zfp711,Plagl1
2786,Zfp711,Pskh1
2787,Zfp711,Ptpn21
2788,Zfp711,Ranbp3
2789,Zfp711,Rdx
2790,Zfp711,Satb1
2791,Zfp711,Sh3glb1
2792,Zfp711,Siah1a
2793,Zfp711,Skil
2794,Zfp711,Slc25a36
2795,Zfp711,Slc30a4
2796,Zfp711,Smad2
2797,Zfp711,Smg7
2798,Zfp711,Socs5
2799,Zfp711,Sp3
2800,Zfp711,Ssb
2801,Zfp711,Stradb
2802,Zfp711,Taf15
2803,Zfp711,Ube2n
2804,Zfp711,Urgcp
2805,Zfp711,Usp3
2806,Zfp711,Usp34
2807,Zfp711,Wdfy3
2808,Zfp711,Xrn2
2809,Zfp711,Yeats2
2810,Zfp711,Ywhaz
2811,Zfp711,Zfp639
2812,Zfp711,Zswim6
2813,Zfp770,Adgra3
2814,Zfp770,Ank2
2815,Zfp770,Asxl1
2816,Zfp770,Camk1d
2817,Zfp770,Cnot4
2818,Zfp770,Fbxo28
2819,Zfp770,Ints6
2820,Zfp770,Itgb1
2821,Zfp770,Kctd9
2822,Zfp770,Lmo7
2823,Zfp770,Man1a2
2824,Zfp770,Nkrf
2825,Zfp770,Nup153
2826,Zfp770,Pkp4
2827,Zfp770,Rab6a
2828,Zfp770,Rictor
2829,Zfp770,Socs5
2830,Zfp770,Tapt1
2831,Zfp770,Tbl1xr1
2832,Zfp770,Tdg
2833,Zfp770,Upf2
2834,Zfp770,Xpo7
2835,Zfp770,Zfp711
2836,Zfp78,Satb1
2837,Zfx,1810062O18Rik
2838,Zfx,Arfgef1
2839,Zfx,D5Ertd579e
2840,Zfx,Dhx30
2841,Zfx,Elovl5
2842,Zfx,Irs2
2843,Zfx,Ktn1
2844,Zfx,Sec62
2845,Zfx,Slc39a10
2846,Zfx,Zfp638
